PP K 601 WH KINKIET LED;https://www.pp-design.pl/image,offer,797,1995,1000,750,0.jpg|https://www.pp-design.pl/image,offer,797,1996,1000,750,0.jpg;195.00 PLN;"Kinkiet wykonany z aluminium lakierowanego na kolor biały. Zastosowane wysokiej jakości energooszczędne źródło światła LED. Światło dekoracyjnie świecące w górę i w dół.Atuty:

Wbudowane energooszczędne źródło światła LED
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:210x60x205Hmm|NAPIĘCIE ZASILANIA:100-240V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA: LED 6W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STOPIEŃ SZCZELNOŚCI:IP20
PP K 550 WH IP65 KINKIET REGULOWANY LED BIAŁY;https://www.pp-design.pl/image,offer,796,1990,1000,750,0.jpg|https://www.pp-design.pl/image,offer,796,1908,1000,750,0.JPG|https://www.pp-design.pl/image,offer,796,1909,1000,750,0.JPG;195.00 PLN;"Kinkiet tuba ze stopniem szczelności IP65. Wykonany z aluminium lakierowanego na kolor biały. Zastosowane wysokiej jakości energooszczędne źródło światła LED. Punktowe światło dekoracyjnie świecące w górę i w dół z możliwością niezależnej regulacji. Może być stosowany jako oświetlenie wewnętrzne i zewnętrzne.

Dostępne w kształcie prostopadłościanu oraz walca. W kolorze białymcza, czarnym oraz grafitowym.


Atuty:

Wbudowane energooszczędne źródło światła LED
Certyfikowany stopień szczelności IP65
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:śr.135x115xH95mm|NAPIĘCIE ZASILANIA:100-240V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED COB 6W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:420lm|STOPIEŃ SZCZELNOŚCI:IP65
PP K 550 BK IP65 KINKIET REGULOWANY LED CZARNY;https://www.pp-design.pl/image,offer,795,1989,1000,750,0.jpg|https://www.pp-design.pl/image,offer,795,1904,1000,750,0.JPG|https://www.pp-design.pl/image,offer,795,1905,1000,750,0.JPG;195.00 PLN;"Kinkiet tuba ze stopniem szczelności IP65. Wykonany z aluminium lakierowanego na kolor czarny. Zastosowane wysokiej jakości energooszczędne źródło światła LED. Punktowe światło dekoracyjnie świecące w górę i w dół z możliwością niezależnej regulacji. Może być stosowany jako oświetlenie wewnętrzne i zewnętrzne.Dostępne w kształcie prostopadłościanu oraz walca. W kolorze białym, czarnym oraz grafitowym.Atuty:Wbudowane energooszczędne źródło światła LED
Certyfikowany stopień szczelności IP65
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:śr.135x115xH95mm|NAPIĘCIE ZASILANIA:100-240V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED COB 6W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:420lm|STOPIEŃ SZCZELNOŚCI:IP65
PP K 551 BK IP65 KINKIET REGULOWANY LED CZARNY;https://www.pp-design.pl/image,offer,794,2061,1000,750,0.jpg|https://www.pp-design.pl/image,offer,794,1901,1000,750,0.JPG|https://www.pp-design.pl/image,offer,794,1902,1000,750,0.JPG;195.00 PLN;"Kinkiet kubik ze stopniem szczelności IP65. Wykonany z aluminium lakierowanego na kolor czarny. Zastosowane wysokiej jakości energooszczędne źródło światła LED. Punktowe światło dekoracyjnie świecące w górę i w dół z możliwością niezależnej regulacji. Może być stosowany jako oświetlenie wewnętrzne i zewnętrzne.Dostępne w kształcie prostopadłościanu oraz walca. W kolorze białym oraz czarnym.Atuty:

Wbudowane energooszczędne źródło światła LED
Certyfikowany stopień szczelności IP65
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:100x100xH100mm|NAPIĘCIE ZASILANIA:100-240V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED COB 6W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:420lm|STOPIEŃ SZCZELNOŚCI:IP65
PP K 551 WH IP65 KINKIET REGULOWANY LED BIAŁY;https://www.pp-design.pl/image,offer,793,1988,1000,750,0.jpg|https://www.pp-design.pl/image,offer,793,1897,1000,750,0.JPG|https://www.pp-design.pl/image,offer,793,1898,1000,750,0.JPG;195.00 PLN;"Kinkiet kubik ze stopniem szczelności IP65. Wykonany z aluminium lakierowanego na kolor biały. Zastosowane wysokiej jakości energooszczędne źródło światła LED. Punktowe światło dekoracyjnie świecące w górę i w dół z możliwością niezależnej regulacji. Może być stosowany jako oświetlenie wewnętrzne i zewnętrzne.Dostępne w kształcie prostopadłościanu oraz walca. W kolorze białym, czarnym oraz grafitowym.Atuty:

Wbudowane energooszczędne źródło światła LED
Certyfikowany stopień szczelności IP65
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:100x100xH100mm|NAPIĘCIE ZASILANIA:100-240V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED COB 6W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:420lm|STOPIEŃ SZCZELNOŚCI:IP65
PP K 1200 WH KINKIET LED 120cm;https://www.pp-design.pl/image,offer,772,1769,1000,750,0.jpg|https://www.pp-design.pl/image,offer,772,1770,1000,750,0.jpg|https://www.pp-design.pl/image,offer,772,1771,1000,750,0.jpg|https://www.pp-design.pl/image,offer,772,2074,1000,750,0.jpg;580.00 PLN;Kinkiet - lampa ścienna LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Może być stosowany jako oświetlenie lustra lub obrazu. Dostępny w długościach 60, 90 oraz 120 cm.Kolor biały oraz czarny.;Lampy ścienne;MATERIAŁ:Aluminium, tworzywo|KOLOR:Biały|WYMIARY:1200x50H45mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 20W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:1600lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 900 WH KINKIET LED 90cm;https://www.pp-design.pl/image,offer,771,1766,1000,750,0.jpg|https://www.pp-design.pl/image,offer,771,1768,1000,750,0.jpg|https://www.pp-design.pl/image,offer,771,1767,1000,750,0.jpg|https://www.pp-design.pl/image,offer,771,2073,1000,750,0.jpg;480.00 PLN;"Kinkiet - lampa ścienna LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Może być stosowany jako oświetlenie lustra lub obrazu.Dostępny w długościach 60, 90 oraz 120 cm. Kolor biały oraz czarny.Atuty:

Wbudowane energooszczędne źródło światła LED
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium, tworzywo|KOLOR:Biały|WYMIARY:900x50H45mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 16W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:1280lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 600 WH KINKIET LED 60cm;https://www.pp-design.pl/image,offer,770,1894,1000,750,0.jpg|https://www.pp-design.pl/image,offer,770,1893,1000,750,0.jpg|https://www.pp-design.pl/image,offer,770,1763,1000,750,0.jpg|https://www.pp-design.pl/image,offer,770,2072,1000,750,0.jpg;380.00 PLN;"Kinkiet - lampa ścienna LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Może być stosowany jako oświetlenie lustra lub obrazu.Dostępny w długościach 60, 90 oraz 120 cm. Kolor biały oraz czarny.Atuty:

Wbudowane energooszczędne źródło światła LED
Certyfikowany stopień szczelności IP65
Możliwość niezależnej regulacji wiązkami światła
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Aluminium, tworzywo|KOLOR:Biały|WYMIARY:600x50H45mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 12W|BARWA ŚWIATŁA:3000K (BIAŁA CIEPŁA)|STRUMIEŃ ŚWIETLNY:960lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1062/2 KINKIET ŁAZIENKOWY IP44;https://www.pp-design.pl/image,offer,740,1474,1000,750,0.jpg|https://www.pp-design.pl/image,offer,740,1471,1000,750,0.jpg|https://www.pp-design.pl/image,offer,740,1472,1000,750,0.jpg;260.00 PLN;Kinkiet ze stopniem szczelności IP44 wykonany z chromowanego metalu oraz matowego szkła. Świetnie sprawdzi się w nowoczesnych łazienkach, idealnie wkomponuje się w stylowe wnętrze, perfekcyjnie je oświetlając, tym samym umilając czas spędzony przed lustrem na wszelkich czynnościach pielęgnacyjnych. Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaAtrakcyjna cen;Lampy ścienne;MATERIAŁ:Metal, szkło|KOLOR:Chrom, piaskowany|WYMIARY:165x105xH80mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G9|ŻARÓWKA:Żarówka halogenowa 230V 2x40W (w komplecie), LED 230V|STOPIEŃ SZCZELNOŚCI:IP44
PP K 507 6W KINKIET LED 400lm = 35W;https://www.pp-design.pl/image,offer,669,948,1000,750,0.JPG|https://www.pp-design.pl/image,offer,669,946,1000,750,0.JPG|https://www.pp-design.pl/image,offer,669,947,1000,750,0.JPG|https://www.pp-design.pl/image,offer,669,959,1000,750,0.JPG|https://www.pp-design.pl/image,offer,669,1010,1000,750,0.png|https://www.pp-design.pl/image,offer,669,1496,1000,750,0.jpg;170.00 PLN;Kinkiet - lampa ścienna LED. Zastosowane wysokiej jakości oraz efektywności wymienne źródło światła LED. Bardzo długa żywotność źródła światła. Wykonany z aluminium oraz szkła akrylowego. Może być również stosowany jako plafon - lampa sufitowa.Atuty:EnergooszczędnośćDuża ilość światłaWbudowane, wymienne źródło światła LEDWbudowany zasilacz LEDJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:270x100H47mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 6W|STRUMIEŃ ŚWIETLNY:400lm|STOPIEŃ SZCZELNOŚCI:IP20
LM CONCOM W WH KINKIET;https://www.pp-design.pl/image,offer,589,2394,1000,750,0.jpg|https://www.pp-design.pl/image,offer,589,964,1000,750,0.jpg|https://www.pp-design.pl/image,offer,589,404,1000,750,0.jpg|https://www.pp-design.pl/image,offer,589,403,1000,750,0.jpg;"712.00 PLN
412.00 PLN";Kinkiet firmy Light&More z ekskluzywnej linii Premium. Wyjątkowy design i wysoka jakość. Wykonany z metalu lakierowanego na kolor beżowy. Doskonale nadaje się jako dekoracyjne doświetlenie salonu, klatki schodowej lub jako kinkiet przy łóżku. Delikatne światło nada przytulnego klimatu w każdym w tych wnętrz.Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaWyjątkowy design Wyprzedaż!Wcześniej: 712 złTeraz: 425 złCeny wyprzedażowe obowiązują do wyczerpania stanów magazynowych.;Lampy ścienne;MATERIAŁ:Metal|KOLOR:Beżowy|WYMIARY:190x220xH270mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E14|ŻARÓWKA:Żarówka klasyczna 230V 1x40W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP K 430 WHITE KINKIET Z ABAŻUREM I WŁĄCZNIKIEM;https://www.pp-design.pl/image,offer,599,493,1000,750,0.JPG|https://www.pp-design.pl/image,offer,599,490,1000,750,0.JPG|https://www.pp-design.pl/image,offer,599,491,1000,750,0.JPG|https://www.pp-design.pl/image,offer,599,492,1000,750,0.JPG;"288.00 PLN
140.00 PLN";Kinkiet firmy PP Design. Wykonany z metalu lakierowanego na kolor szary oraz białego materiału. Wbudowany włącznik. Wysoka jakość wykonania.Znakomicie sprawdza się jako oświetlenie salonu, holu lub klatki schodowej.Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, materiał|KOLOR:Szary, biały|WYMIARY:200x260xH360mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E14|ŻARÓWKA:Żarówka klasyczna 230V 1x40W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP K 490 BLACK KINKIET Z ABAŻUREM I WŁĄCZNIKIEM;https://www.pp-design.pl/image,offer,604,2088,1000,750,0.JPG|https://www.pp-design.pl/image,offer,604,508,1000,750,0.JPG|https://www.pp-design.pl/image,offer,604,507,1000,750,0.JPG|https://www.pp-design.pl/image,offer,604,511,1000,750,0.JPG|https://www.pp-design.pl/image,offer,604,1004,1000,750,0.png;"415.00 PLN
173.00 PLN";"Kinkiet firmy PP Design. Wykonany z chromowanego metalu oraz czarnego materiału. Wbudowany włącznik. Wysoka jakość wykonania.Znakomicie sprawdza się jako oświetlenie salonu, holu czy klatki schodowej.Atuty:
Wbudowane energooszczędne źródło światła LED
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Metal, materiał|KOLOR:Chrom, czarny|WYMIARY:220x130xH300mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V (brak w komplecie)|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1062/1 WHITE KINKIET;https://www.pp-design.pl/image,offer,216,296,1000,750,0.jpg|https://www.pp-design.pl/image,offer,216,843,1000,750,0.png|https://www.pp-design.pl/image,offer,216,929,1000,750,0.png|https://www.pp-design.pl/image,offer,216,1166,1000,750,0.png|https://www.pp-design.pl/image,offer,216,1210,1000,750,0.png;231.00 PLN;Kinkiet wykonany z chromowanego metalu, białego materiału oraz przezroczystego szkła. Idealny do klasycznych wnętrz salonu, sypialni lub korytarzu. Możliwość ukierunkowania abażuru w dowolną stronę otwiera przed nami wachlarz możliwości aranżacyjnych. Dostępne wersje: zwis pojedynczy mały,zwis pojedynczy duży,żyrandol trójramienny,żyrandol pięcioramienny. Abażury występują w kolorze szarym oraz białym. Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDMożliwość regulacjiJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, materiał, szkło|KOLOR:Chrom, biały, przezroczysty|WYMIARY:260xH280mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1062/1 GREY KINKIET;https://www.pp-design.pl/image,offer,214,295,1000,750,0.jpg|https://www.pp-design.pl/image,offer,214,841,1000,750,0.png|https://www.pp-design.pl/image,offer,214,1057,1000,750,0.png|https://www.pp-design.pl/image,offer,214,1622,1000,750,0.jpg;231.00 PLN;Kinkiet wykonany z chromowanego metalu, szarego materiału oraz przezroczystego szkła. Idealny do klasycznych wnętrz salonu, sypialni lub korytarzu. Możliwość ukierunkowania abażuru w dowolną stronę otwiera przed nami wachlarz możliwości aranżacyjnych. Dostępne wersje: zwis pojedynczy mały,zwis pojedynczy duży,żyrandol trójramienny,żyrandol pięcioramienny. Abażury występują w kolorze szarym oraz białym. Atuty:Możliwość zastosowania energooszczędnego źródła światła LEDMożliwość regulacjiJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, materiał, szkło|KOLOR:Chrom, szary, przezroczysty|WYMIARY:260xH280mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1486-9W WH KINKIET REFLEKTOR LED 9W 675lm=60W;https://www.pp-design.pl/image,offer,636,750,1000,750,0.jpg|https://www.pp-design.pl/image,offer,636,741,1000,750,0.JPG|https://www.pp-design.pl/image,offer,636,742,1000,750,0.JPG|https://www.pp-design.pl/image,offer,636,743,1000,750,0.JPG;195.00 PLN;Reflektor - kinkiet - lampa ścienna LED. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Wykonany z aluminium oraz tworzywa sztucznego. Regulowany - możliwość obrotu. Estetyczne wykonanie oraz dbałość o szczegóły.Dostępny kolor biały oraz czarny.Może także zostać zastosowany jako kinkiet - lampa ścienna. Atuty:Energooszczędne źródło światła LEDDuża ilość światłaMożliwość regulacjiJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Aluminium, tworzywo sztuczne|KOLOR:Biały, biały|WYMIARY:135xH75 mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 9W|BARWA ŚWIATŁA:3000K|STRUMIEŃ ŚWIETLNY:675lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 440 WHITE KINKIET REGULOWANY;https://www.pp-design.pl/image,offer,290,857,1000,750,0.png|https://www.pp-design.pl/image,offer,290,341,1000,750,0.jpg|https://www.pp-design.pl/image,offer,290,342,1000,750,0.jpg|https://www.pp-design.pl/image,offer,290,1165,1000,750,0.png|https://www.pp-design.pl/image,offer,290,1492,1000,750,0.png;295.00 PLN;"Kinkiet wykonany z chromowanego metalu oraz białego materiału. Możliwość ukierunkowania abażuru w dowolną stronę. Wbudowany włącznik. Znakomicie sprawdza się jako oświetlenie do czytania lub doświetlenie innej dowolnej przestrzeni. 

Dostępne kolory abażuru: biały, szary, czarny.Atuty:
Wbudowane energooszczędne źródło światła LED
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Metal, materiał|KOLOR:Chrom, biały|WYMIARY:200x250xH250mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 440 GREY KINKIET REGULOWANY;https://www.pp-design.pl/image,offer,289,856,1000,750,0.png|https://www.pp-design.pl/image,offer,289,339,1000,750,0.jpg|https://www.pp-design.pl/image,offer,289,340,1000,750,0.jpg;295.00 PLN;"Kinkiet wykonany z chromowanego metalu oraz szarego materiału. Możliwość ukierunkowania abażuru w dowolną stronę. Wbudowany włącznik. Znakomicie sprawdza się jako oświetlenie do czytania lub doświetlenie dowolnej przestrzeni.Dostępne kolory abażuru: biały, szary, czarny.Atuty:
Wbudowane energooszczędne źródło światła LED
Jakość wykonania
Atrakcyjna cena";Lampy ścienne;MATERIAŁ:Metal, materiał|KOLOR:Chrom, szary|WYMIARY:200x250xH250mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:E27|ŻARÓWKA:Żarówka klasyczna 230V 1x60W, CFL 230V, LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 110 WH KINKIET ŚWIATŁO GÓRA DÓŁ;https://www.pp-design.pl/image,offer,264,2979,1000,750,0.jpg|https://www.pp-design.pl/image,offer,264,2978,1000,750,0.jpg|https://www.pp-design.pl/image,offer,264,2980,1000,750,0.jpg;140.00 PLN;Kinkiet - tuba wykonany z aluminium.  Idealny w kompozycjach wnętrz w stylu loftowym, nowoczesnym czy industrialnym.Punktowe światło dekoracyjnie świecące w górę i w dół dokładnie doświetli pomieszczenie, nadając mu subtelnego klimatu.Dostępny w kształcie prostopadłościanu oraz walca.Kolor biały oraz czarny. W sprzedaży dedykowane do kinkietu żarówki LED.;Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:90x105xH102mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G9|ŹRÓDŁO ŚWIATŁA:LED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 111 WH KINKIET ŚWIATŁO GÓRA DÓŁ;https://www.pp-design.pl/image,offer,262,2985,1000,750,0.jpg|https://www.pp-design.pl/image,offer,262,2986,1000,750,0.jpg|https://www.pp-design.pl/image,offer,262,2987,1000,750,0.jpg|https://www.pp-design.pl/image,offer,262,396,1000,750,0.jpg|https://www.pp-design.pl/image,offer,262,397,1000,750,0.jpg|https://www.pp-design.pl/image,offer,262,1493,1000,750,0.png|https://www.pp-design.pl/image,offer,262,1600,1000,750,0.jpg;140.00 PLN;Kinkiet - tuba wykonany z aluminium.  Idealny w kompozycjach wnętrz w stylu loftowym, nowoczesnym czy industrialnym.Punktowe światło dekoracyjnie świecące w górę i w dół dokładnie doświetli pomieszczenie, nadając mu subtelnego klimatu.Dostępny w kształcie prostopadłościanu oraz walca.Kolor biały oraz czarny. W sprzedaży dedykowane do kinkietu żarówki LED.;Lampy ścienne;MATERIAŁ:Aluminium|KOLOR:Biały|WYMIARY:95x115xH100mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G9|ŹRÓDŁO ŚWIATŁA:1xLED 230V|STOPIEŃ SZCZELNOŚCI:IP20
PP K 2000/24W KINKIET NAD LUSTRO 60cm;https://www.pp-design.pl/image,offer,267,1946,1000,750,0.jpg|https://www.pp-design.pl/image,offer,267,343,1000,750,0.jpg;341.00 PLN;Kinkiet nad lustro ze stopniem szczelności IP44. Wykonany z chromowanego metalu oraz matowego tworzywa. Doskonale nadaje się jako oświetlenie lustra lub doświetlenie dowolnej przestrzeni. Dostępny w długościach 60, 90 oraz 120 cm.Atuty:Energooszczędne źródło światła w komplecie (odpowiednik 120W)Duża ilość światłaJakość wykonania;Lampy ścienne;MATERIAŁ:Metal, tworzywo|KOLOR:Chrom, matowy|WYMIARY:600x65xH40mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:G5|ŻARÓWKA:Świetlówka T5 1x24W (w komplecie)|STOPIEŃ SZCZELNOŚCI:IP44
PP K 1081/90 CH LED KINKIET NAD LUSTRO CHROM 90cm;https://www.pp-design.pl/image,offer,247,2226,1000,750,0.jpg;580.00 PLN;Kinkiet LED wykonany z chromowanego metalu. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Doskonale nadaje się jako oświetlenie lustra i nie tylko.Dostępne długości: 12, 23, 60, 90 oraz 120 cm.Dostępne kolory: chrom, biały, czarny oraz szary. Atuty:Zastosowane energooszczędne źródło światła LEDJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, szkło|KOLOR:Chrom, piaskowany|WYMIARY:900x65xH40mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 32W|BARWA ŚWIATŁA:3000K (biały ciepły)|STRUMIEŃ ŚWIETLNY:2310lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1081/120 CH LED KINKIET NAD LUSTRO CHROM 120cm;https://www.pp-design.pl/image,offer,249,2225,1000,750,0.jpg;724.00 PLN;Kinkiet LED wykonany z chromowanego metalu. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Doskonale nadaje się jako oświetlenie lustra i nie tylko.Dostępne długości: 12, 23, 60, 90 oraz 120 cm.Dostępne kolory: chrom, biały, czarny oraz szary. Atuty:Zastosowane energooszczędne źródło światła LEDJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, szkło|KOLOR:Chrom, piaskowany|WYMIARY:1200x65xH40mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 43W|BARWA ŚWIATŁA:3000K (biały ciepły)|STRUMIEŃ ŚWIETLNY:3100lm|STOPIEŃ SZCZELNOŚCI:IP20
PP K 1081/60 CH LED KINKIET NAD LUSTRO CHROM 60cm;https://www.pp-design.pl/image,offer,246,1944,1000,750,0.jpg;497.00 PLN;Kinkiet LED wykonany z chromowanego metalu. Zastosowane wysokiej jakości oraz efektywności źródło światła LED. Doskonale nadaje się jako oświetlenie lustra i nie tylko.Dostępne długości: 12, 23, 60, 90 oraz 120 cm.Dostępne kolory: chrom, biały, czarny oraz szary. Atuty:Zastosowane energooszczędne źródło światła LEDJakość wykonaniaAtrakcyjna cena;Lampy ścienne;MATERIAŁ:Metal, szkło|KOLOR:Chrom, piaskowany|WYMIARY:600x65xH40mm|NAPIĘCIE ZASILANIA:230V 50Hz|TRZONEK:BRAK|ŹRÓDŁO ŚWIATŁA:LED 21W|BARWA ŚWIATŁA:3000K (biały ciepły)|STRUMIEŃ ŚWIETLNY:1520lm|STOPIEŃ SZCZELNOŚCI:IP20
PP P 224 BK PLAFON ES111 AR111 QR111;https://www.pp-design.pl/image,offer,965,3091,1000,750,0.png;295.00 PLN;Plafon - oprawa natynkowa na żarówkę typu ES111, QR111 oraz AR111. Wykonana z aluminium lakierowanego na kolor czarny. Idealna jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu.  Prosta forma oraz klasyczny odcień nadają lampie ponadczasowości. Tym samym plafon ten idealnie wkomponuje się we wnętrza zarówno minimalistyczne w stylu loftowym czy industrialnym, jak i wnętrza pełne przepychu, wypełnione najróżniejszymi drobiazgami i całą paletą barw. Z kolei estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy.  W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:160x160xH130 mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (brak)|ŹRÓDŁO ŚWIATŁA:1xLED 230V (brak)|STOPIEŃ SZCZELNOŚCI:IP20
PP P 223 BK PLAFON ES111 AR111 QR111;https://www.pp-design.pl/image,offer,964,3089,1000,750,0.png;295.00 PLN;Plafon - oprawa natynkowa na żarówkę typu ES111, QR111 oraz AR111. Wykonana z aluminium lakierowanego na kolor czarny. Idealna jako oświetlenie holu, łazienki, kuchni czy jako doświetlenie salonu.  Prosta forma oraz klasyczny odcień nadają lampie ponadczasowości. Tym samym plafon ten idealnie wkomponuje się we wnętrza zarówno minimalistyczne w stylu loftowym czy industrialnym, jak i wnętrza pełne przepychu, wypełnione najróżniejszymi drobiazgami i całą paletą barw. Z kolei estetyczne wykonanie oraz dbałość o szczegóły docenią nawet najbardziej wymagający użytkownicy.  W sprzedaży dostępne także dedykowane do oprawy żarówki LED.;Lampy sufitowe;MATERIAŁ:Aluminium|KOLOR:Czarny|WYMIARY:śr.160xH130 mm|NAPIĘCIE ZASILANIA:230V 50Hz, 12V 50Hz|TRZONEK:GU10 230V (brak)|ŹRÓDŁO ŚWIATŁA:1xLED 230V (brak)|STOPIEŃ SZCZELNOŚCI:IP20
PP P UFO 96W BK PLAFON LED ŚCIEMNIALNY 8000lm=700W;https://www.pp-design.pl/image,offer,962,3057,1000,750,0.JPG|https://www.pp-design.pl/image,offer,962,3058,1000,750,0.JPG|https://www.pp-design.pl/image,offer,962,3059,1000,750,0.JPG;"2400.00 PLN
